split,game,clip,frame_idx,status,is_bounce,y_soft,x_norm,y_norm,vx,vy,ax,ay,speed,accel_mag,dtheta,visible,interp,y_diff_back_1,y_diff_fut_1,x_diff_back_1,x_diff_fut_1,y_div_1,x_div_1,y_diff_back_2,y_diff_fut_2,x_diff_back_2,x_diff_fut_2,y_div_2,x_div_2,y_diff_back_3,y_diff_fut_3,x_diff_back_3,x_diff_fut_3,y_div_3,x_div_3,y_diff_back_4,y_diff_fut_4,x_diff_back_4,x_diff_fut_4,y_div_4,x_div_4,y_diff_back_5,y_diff_fut_5,x_diff_back_5,x_diff_fut_5,y_div_5,x_div_5,y_diff_back_6,y_diff_fut_6,x_diff_back_6,x_diff_fut_6,y_div_6,x_div_6,y_diff_back_7,y_diff_fut_7,x_diff_back_7,x_diff_fut_7,y_div_7,x_div_7,y_diff_back_8,y_diff_fut_8,x_diff_back_8,x_diff_fut_8,y_div_8,x_div_8,y_diff_back_9,y_diff_fut_9,x_diff_back_9,x_diff_fut_9,y_div_9,x_div_9,y_diff_back_10,y_diff_fut_10,x_diff_back_10,x_diff_fut_10,y_div_10,x_div_10
train,game10,Clip12,554,0,0,1.2664165549094176e-14,0.4640625,0.14166667,-0.60714287,4.964286,-0.97619045,1.8333334,5.0012755,2.0770314,0.25572097,1.0,0.0,4.0,-5.0,0.0,2.0,-1.2499996,20.0,7.0,-7.0,1.0,2.0,-0.9999999,1.999998,9.0,-25.0,0.0,7.0,-2.7777774,20.0,11.0,-55.0,1.0,21.0,-4.9999995,20.0,13.0,-87.0,1.0,39.0,-6.692307,20.0,13.0,-112.0,1.0,52.0,-8.615384,20.0,14.0,-142.0,2.0,69.0,-10.142857,20.0,13.0,-174.0,2.0,84.0,-13.384614,20.0,13.0,-211.0,3.0,102.0,-16.230768,20.0,10.0,-246.0,3.0,118.0,-20.0,20.0
train,game10,Clip12,555,0,0,2.1004092927322602e-12,0.465625,0.14861111,-2.7857144,8.964286,-2.7142856,4.7380953,9.387152,5.4604845,0.17959835,1.0,0.0,5.0,-2.0,2.0,0.0,-0.39999992,0.0,9.0,-20.0,2.0,9.0,-2.222222,4.4999976,12.0,-50.0,1.0,23.0,-4.1666665,20.0,14.0,-82.0,2.0,41.0,-5.8571424,20.0,16.0,-107.0,3.0,54.0,-6.6874995,17.999994,18.0,-137.0,3.0,71.0,-7.6111107,20.0,18.0,-169.0,3.0,86.0,-9.388888,20.0,19.0,-206.0,4.0,104.0,-10.842105,20.0,18.0,-241.0,4.0,120.0,-13.388888,20.0,18.0,-275.0,5.0,137.0,-15.277777,20.0
train,game10,Clip12,556,0,0,2.2336314362031582e-10,0.465625,0.15138888,-6.0,14.392858,-4.4761906,7.071429,15.593407,8.369073,0.09367117,1.0,0.0,2.0,-18.0,0.0,9.0,-8.999995,20.0,7.0,-48.0,2.0,23.0,-6.857142,11.499994,11.0,-80.0,2.0,41.0,-7.2727265,20.0,14.0,-105.0,1.0,54.0,-7.4999995,20.0,16.0,-135.0,2.0,71.0,-8.437499,20.0,18.0,-167.0,3.0,86.0,-9.277778,20.0,20.0,-204.0,3.0,104.0,-10.2,20.0,20.0,-239.0,3.0,120.0,-11.95,20.0,21.0,-273.0,4.0,137.0,-12.999999,20.0,20.0,-289.0,4.0,149.0,-14.449999,20.0
train,game10,Clip12,557,1,0,1.522997974471263e-08,0.45859376,0.17638889,-9.321428,19.571428,-4.1666665,6.5238094,21.677866,7.7408786,0.049522743,1.0,0.0,18.0,-30.0,9.0,14.0,-1.6666666,1.5555553,20.0,-62.0,9.0,32.0,-3.1,3.555555,25.0,-87.0,7.0,45.0,-3.4799998,6.4285707,29.0,-117.0,7.0,62.0,-4.0344825,8.8571415,32.0,-149.0,8.0,77.0,-4.65625,9.624999,34.0,-186.0,7.0,95.0,-5.470588,13.571426,36.0,-221.0,6.0,111.0,-6.138889,18.499996,38.0,-255.0,6.0,128.0,-6.710526,20.0,38.0,-271.0,6.0,140.0,-7.131579,20.0,39.0,-266.0,5.0,152.0,-6.820513,20.0
train,game10,Clip12,558,0,0,6.658361469857315e-07,0.44765624,0.21805556,-12.607142,24.392857,-2.6904762,4.2619047,27.458178,5.0400887,0.03253664,1.0,0.0,30.0,-32.0,14.0,18.0,-1.0666666,1.2857141,48.0,-57.0,23.0,31.0,-1.1875,1.347826,50.0,-87.0,23.0,48.0,-1.74,2.0869565,55.0,-119.0,21.0,63.0,-2.1636362,2.9999998,59.0,-156.0,21.0,81.0,-2.6440678,3.8571427,62.0,-191.0,22.0,97.0,-3.080645,4.4090905,64.0,-225.0,21.0,114.0,-3.515625,5.428571,66.0,-241.0,20.0,126.0,-3.651515,6.2999997,68.0,-236.0,20.0,138.0,-3.4705882,6.8999996,68.0,-237.0,20.0,151.0,-3.485294,7.5499997
train,game10,Clip12,559,0,0,1.8664469113520537e-05,0.43359375,0.2625,-14.75,28.285715,-0.8333333,1.3333334,31.900536,1.5723302,0.0036448198,1.0,0.0,32.0,-25.0,18.0,13.0,-0.78125,0.7222222,62.0,-55.0,32.0,30.0,-0.88709676,0.9375,80.0,-87.0,41.0,45.0,-1.0875,1.097561,82.0,-124.0,41.0,63.0,-1.5121951,1.5365853,87.0,-159.0,39.0,79.0,-1.8275862,2.025641,91.0,-193.0,39.0,96.0,-2.1208792,2.4615383,94.0,-209.0,40.0,108.0,-2.2234042,2.7,96.0,-204.0,39.0,120.0,-2.125,3.076923,98.0,-205.0,38.0,133.0,-2.0918367,3.5,100.0,-205.0,38.0,145.0,-2.05,3.8157895
train,game10,Clip12,560,0,0,0.00033546262790251185,0.4234375,0.29722223,-15.75,30.392857,-0.30952382,1.0714285,34.23139,1.1152418,-0.0025592002,1.0,0.0,25.0,-30.0,13.0,17.0,-1.1999999,1.3076922,57.0,-62.0,31.0,32.0,-1.0877193,1.032258,87.0,-99.0,45.0,50.0,-1.137931,1.111111,105.0,-134.0,54.0,66.0,-1.2761905,1.2222222,107.0,-168.0,54.0,83.0,-1.5700934,1.537037,112.0,-184.0,52.0,95.0,-1.6428571,1.826923,116.0,-179.0,52.0,107.0,-1.5431035,2.0576923,119.0,-180.0,53.0,120.0,-1.5126051,2.2641509,121.0,-180.0,52.0,132.0,-1.4876033,2.5384614,123.0,-181.0,51.0,145.0,-1.4715447,2.8431373
train,game10,Clip12,561,0,0,0.003865920139472804,0.41015625,0.33888888,-16.035715,31.535715,-0.26190478,1.8809524,35.3786,1.8990988,-0.007692788,1.0,0.0,30.0,-32.0,17.0,15.0,-1.0666666,0.8823529,55.0,-69.0,30.0,33.0,-1.2545455,1.0999999,87.0,-104.0,48.0,49.0,-1.1954023,1.0208333,117.0,-138.0,62.0,66.0,-1.1794872,1.0645161,135.0,-154.0,71.0,78.0,-1.1407408,1.0985916,137.0,-149.0,71.0,90.0,-1.0875913,1.2676057,142.0,-150.0,69.0,103.0,-1.0563381,1.4927536,146.0,-150.0,69.0,115.0,-1.0273973,1.6666666,149.0,-151.0,70.0,128.0,-1.0134228,1.8285714,151.0,-152.0,69.0,140.0,-1.0066226,2.0289855
train,game10,Clip12,562,0,0,0.028565500784550377,0.3984375,0.38333333,-16.178572,32.714287,-0.5,1.9047619,36.496174,1.9692937,-0.011148245,1.0,0.0,32.0,-37.0,15.0,18.0,-1.15625,1.1999999,62.0,-72.0,32.0,34.0,-1.1612903,1.0625,87.0,-106.0,45.0,51.0,-1.2183908,1.1333333,119.0,-122.0,63.0,63.0,-1.02521,1.0,149.0,-117.0,77.0,75.0,-0.78523487,0.97402596,167.0,-118.0,86.0,88.0,-0.70658684,1.0232558,169.0,-118.0,86.0,100.0,-0.69822484,1.1627907,174.0,-119.0,84.0,113.0,-0.68390805,1.3452381,178.0,-120.0,84.0,125.0,-0.6741573,1.4880952,181.0,-122.0,85.0,139.0,-0.67403316,1.6352941
train,game10,Clip12,563,0,0,0.1353352832366127,0.384375,0.43472221,-16.107143,32.142857,0.45238096,-1.5238096,35.952793,1.589542,0.0052648336,1.0,0.0,37.0,-35.0,18.0,16.0,-0.9459459,0.88888884,69.0,-69.0,33.0,33.0,-1.0,0.99999994,99.0,-85.0,50.0,45.0,-0.85858583,0.9,124.0,-80.0,63.0,57.0,-0.6451613,0.9047619,156.0,-81.0,81.0,70.0,-0.5192308,0.8641975,186.0,-81.0,95.0,82.0,-0.43548387,0.86315787,204.0,-82.0,104.0,95.0,-0.4019608,0.9134615,206.0,-83.0,104.0,107.0,-0.40291262,1.0288461,211.0,-85.0,102.0,121.0,-0.4028436,1.1862745,215.0,-89.0,102.0,135.0,-0.41395348,1.3235294
train,game10,Clip12,564,0,0,0.41111229050718745,0.371875,0.48333332,-15.321428,27.142857,1.0238096,-6.952381,31.168589,7.02736,0.04935139,1.0,0.0,35.0,-34.0,16.0,17.0,-0.9714286,1.0624999,72.0,-50.0,34.0,29.0,-0.6944444,0.85294116,104.0,-45.0,49.0,41.0,-0.4326923,0.83673465,134.0,-46.0,66.0,54.0,-0.3432836,0.8181818,159.0,-46.0,79.0,66.0,-0.28930816,0.835443,191.0,-47.0,97.0,79.0,-0.24607329,0.814433,221.0,-48.0,111.0,91.0,-0.21719457,0.8198198,239.0,-50.0,120.0,105.0,-0.20920502,0.875,241.0,-54.0,120.0,119.0,-0.22406639,0.9916667,246.0,-60.0,118.0,131.0,-0.24390244,1.1101695
train,game10,Clip12,565,0,0,0.8007374029168081,0.35859376,0.53055555,-14.535714,20.142857,1.3095238,-9.904762,24.839922,9.990954,0.11120902,1.0,0.0,34.0,-16.0,17.0,12.0,-0.4705882,0.7058823,69.0,-11.0,33.0,24.0,-0.15942028,0.7272727,106.0,-12.0,51.0,37.0,-0.11320755,0.72549015,138.0,-12.0,66.0,49.0,-0.08695652,0.74242425,168.0,-13.0,83.0,62.0,-0.077380955,0.74698794,193.0,-14.0,96.0,74.0,-0.07253886,0.7708333,225.0,-16.0,114.0,88.0,-0.07111111,0.7719298,255.0,-20.0,128.0,102.0,-0.078431375,0.796875,273.0,-26.0,137.0,114.0,-0.0952381,0.8321168,275.0,-32.0,137.0,128.0,-0.11636364,0.93430656
train,game10,Clip12,566,2,1,1.0,0.34921876,0.55277777,-13.5,12.357142,0.95238096,-9.095238,18.30161,9.144965,0.2044718,1.0,0.0,16.0,5.0,12.0,12.0,0.31249997,0.99999994,50.0,4.0,29.0,25.0,0.08,0.86206895,85.0,4.0,45.0,37.0,0.047058824,0.82222223,122.0,3.0,63.0,50.0,0.024590164,0.7936508,154.0,2.0,78.0,62.0,0.012987013,0.7948718,184.0,0.0,95.0,76.0,0.0,0.8,209.0,-4.0,108.0,90.0,-0.019138755,0.8333333,241.0,-10.0,126.0,102.0,-0.041493777,0.8095238,271.0,-16.0,140.0,116.0,-0.05904059,0.82857144,289.0,-22.0,149.0,131.0,-0.076124564,0.8791946
train,game10,Clip12,567,0,0,0.8007374029168081,0.33984375,0.54583335,-12.857142,5.75,0.42857143,-5.547619,14.084339,5.564149,0.3206865,1.0,0.0,-5.0,-1.0,12.0,13.0,0.20000003,1.0833333,11.0,-1.0,24.0,25.0,-0.090909086,1.0416666,45.0,-2.0,41.0,38.0,-0.04444444,0.9268292,80.0,-3.0,57.0,50.0,-0.037499998,0.877193,117.0,-5.0,75.0,64.0,-0.042735044,0.8533333,149.0,-9.0,90.0,78.0,-0.060402684,0.8666667,179.0,-15.0,107.0,90.0,-0.083798885,0.8411215,204.0,-21.0,120.0,104.0,-0.10294118,0.8666667,236.0,-27.0,138.0,119.0,-0.11440678,0.8623188,266.0,-37.0,152.0,134.0,-0.13909775,0.8815789
train,game10,Clip12,568,0,0,0.41111229050718745,0.3296875,0.5472222,-12.392858,1.3214285,-0.071428575,-1.1190476,12.463109,1.1213249,0.31431466,1.0,0.0,1.0,0.0,13.0,12.0,0.0,0.92307687,-4.0,-1.0,25.0,25.0,0.25000006,0.99999994,12.0,-2.0,37.0,37.0,-0.16666666,1.0,46.0,-4.0,54.0,51.0,-0.08695652,0.9444444,81.0,-8.0,70.0,65.0,-0.09876543,0.9285714,118.0,-14.0,88.0,77.0,-0.118644066,0.875,150.0,-20.0,103.0,91.0,-0.13333333,0.88349515,180.0,-26.0,120.0,106.0,-0.14444445,0.8833333,205.0,-36.0,133.0,121.0,-0.17560975,0.9097744,237.0,-44.0,151.0,132.0,-0.18565401,0.87417215
train,game10,Clip12,569,0,0,0.1353352832366127,0.3203125,0.5472222,-12.607142,0.25,-0.16666667,0.88095236,12.609621,0.89657956,0.08639944,1.0,0.0,0.0,-1.0,12.0,13.0,-20.0,1.0833333,1.0,-2.0,25.0,25.0,-1.999998,0.99999994,-4.0,-4.0,37.0,39.0,1.0000002,1.054054,12.0,-8.0,49.0,53.0,-0.6666666,1.0816326,46.0,-14.0,66.0,65.0,-0.3043478,0.9848485,81.0,-20.0,82.0,79.0,-0.24691358,0.9634146,118.0,-26.0,100.0,94.0,-0.22033899,0.94,150.0,-36.0,115.0,109.0,-0.24,0.9478261,180.0,-44.0,132.0,120.0,-0.24444444,0.9090909,205.0,-55.0,145.0,139.0,-0.2682927,0.95862067
train,game10,Clip12,570,0,0,0.028565500784550377,0.31015626,0.5486111,-12.892858,1.3214285,-0.30952382,0.5952381,12.960399,0.6709049,-0.082309,1.0,0.0,1.0,-1.0,13.0,12.0,-0.999999,0.92307687,1.0,-3.0,25.0,26.0,-2.999997,1.04,2.0,-7.0,38.0,40.0,-3.4999983,1.0526315,-3.0,-13.0,50.0,52.0,4.333335,1.04,13.0,-19.0,62.0,66.0,-1.4615383,1.0645161,47.0,-25.0,79.0,81.0,-0.5319149,1.0253165,82.0,-35.0,95.0,96.0,-0.42682925,1.0105263,119.0,-43.0,113.0,107.0,-0.36134455,0.94690263,151.0,-54.0,128.0,126.0,-0.3576159,0.984375,181.0,-70.0,145.0,142.0,-0.38674033,0.97931033
train,game10,Clip12,571,0,0,0.003865920139472804,0.30078125,0.55,-12.964286,2.1785715,-0.21428572,1.1190476,13.146059,1.1393796,-0.06435213,1.0,0.0,1.0,-2.0,12.0,14.0,-1.999998,1.1666666,2.0,-6.0,25.0,28.0,-2.9999986,1.12,2.0,-12.0,37.0,40.0,-5.999997,1.081081,3.0,-18.0,50.0,54.0,-5.999998,1.0799999,-2.0,-24.0,62.0,69.0,12.000006,1.1129032,14.0,-34.0,74.0,84.0,-2.4285712,1.1351352,48.0,-42.0,91.0,95.0,-0.875,1.043956,83.0,-53.0,107.0,114.0,-0.6385542,1.0654205,120.0,-69.0,125.0,130.0,-0.575,1.04,152.0,-82.0,140.0,147.0,-0.53947365,1.05
train,game10,Clip12,572,0,0,0.00033546262790251185,0.28984374,0.55277777,-13.178572,3.2857144,-0.11904762,1.2857143,13.581998,1.291214,-0.077852346,1.0,0.0,2.0,-4.0,14.0,14.0,-1.999999,0.99999994,3.0,-10.0,26.0,26.0,-3.3333323,0.99999994,4.0,-16.0,39.0,40.0,-3.999999,1.025641,4.0,-22.0,51.0,55.0,-5.4999986,1.0784314,5.0,-32.0,64.0,70.0,-6.3999987,1.09375,0.0,-40.0,76.0,81.0,-20.0,1.0657895,16.0,-51.0,88.0,100.0,-3.1874998,1.1363636,50.0,-67.0,105.0,116.0,-1.3399999,1.1047618,85.0,-80.0,121.0,133.0,-0.9411765,1.0991735,122.0,-94.0,139.0,149.0,-0.7704918,1.0719424
train,game10,Clip12,573,0,0,1.8664469113520537e-05,0.27890626,0.55833334,-13.464286,4.321429,-0.26190478,1.1666666,14.140782,1.1957028,-0.066228,1.0,0.0,4.0,-6.0,14.0,12.0,-1.4999996,0.8571428,6.0,-12.0,28.0,26.0,-1.9999996,0.9285714,7.0,-18.0,40.0,41.0,-2.5714283,1.025,8.0,-28.0,53.0,56.0,-3.4999995,1.0566038,8.0,-36.0,65.0,67.0,-4.4999995,1.0307692,9.0,-47.0,78.0,86.0,-5.222222,1.1025641,4.0,-63.0,90.0,102.0,-15.749996,1.1333333,20.0,-76.0,102.0,119.0,-3.7999997,1.1666666,54.0,-90.0,119.0,135.0,-1.6666666,1.1344538,89.0,-110.0,135.0,152.0,-1.235955,1.1259259
train,game10,Clip12,574,0,0,6.658361469857315e-07,0.26953125,0.56666666,-13.857142,5.642857,-0.33333334,1.1904762,14.962027,1.2362623,-0.076143056,1.0,0.0,6.0,-6.0,12.0,14.0,-0.9999998,1.1666666,10.0,-12.0,26.0,29.0,-1.1999999,1.1153846,12.0,-22.0,40.0,44.0,-1.8333331,1.1,13.0,-30.0,52.0,55.0,-2.307692,1.0576923,14.0,-41.0,65.0,74.0,-2.9285712,1.1384615,14.0,-57.0,77.0,90.0,-4.0714283,1.1688311,15.0,-70.0,90.0,107.0,-4.6666665,1.1888889,10.0,-84.0,102.0,123.0,-8.4,1.2058823,26.0,-104.0,114.0,140.0,-3.9999998,1.2280701,60.0,-122.0,131.0,155.0,-2.0333333,1.1832061
train,game10,Clip12,575,0,0,1.522997974471263e-08,0.25859374,0.575,-13.714286,6.714286,-0.04761905,0.95238096,15.269685,0.95357066,-0.06856763,1.0,0.0,6.0,-6.0,14.0,15.0,-0.9999998,1.0714285,12.0,-16.0,26.0,30.0,-1.3333333,1.1538461,16.0,-24.0,40.0,41.0,-1.4999999,1.025,18.0,-35.0,54.0,60.0,-1.9444443,1.111111,19.0,-51.0,66.0,76.0,-2.6842103,1.1515151,20.0,-64.0,79.0,93.0,-3.1999998,1.1772152,20.0,-78.0,91.0,109.0,-3.8999999,1.1978022,21.0,-98.0,104.0,126.0,-4.6666665,1.2115384,16.0,-116.0,116.0,141.0,-7.2499995,1.2155173,32.0,-136.0,128.0,159.0,-4.25,1.2421875
train,game10,Clip12,576,0,0,2.2336314362031582e-10,0.246875,0.5833333,-14.214286,7.75,-0.47619048,1.0238096,16.189762,1.1291338,-0.04389106,1.0,0.0,6.0,-10.0,15.0,15.0,-1.6666664,0.99999994,12.0,-18.0,29.0,26.0,-1.4999999,0.89655167,18.0,-29.0,41.0,45.0,-1.611111,1.097561,22.0,-45.0,55.0,61.0,-2.0454545,1.1090909,24.0,-58.0,69.0,78.0,-2.4166665,1.1304348,25.0,-72.0,81.0,94.0,-2.8799999,1.1604939,26.0,-92.0,94.0,111.0,-3.5384614,1.1808511,26.0,-110.0,106.0,126.0,-4.230769,1.1886792,27.0,-130.0,119.0,144.0,-4.8148146,1.2100841,22.0,0.0,131.0,0.0,0.0,0.0
train,game10,Clip12,577,0,0,2.1004092927322602e-12,0.23515625,0.5972222,-14.857142,9.25,-0.52380955,1.6904762,17.501348,1.7697701,-0.057698175,1.0,0.0,10.0,-8.0,15.0,11.0,-0.7999999,0.7333333,16.0,-19.0,30.0,30.0,-1.1874999,0.99999994,22.0,-35.0,44.0,46.0,-1.590909,1.0454545,28.0,-48.0,56.0,63.0,-1.7142856,1.125,32.0,-62.0,70.0,79.0,-1.9374999,1.1285714,34.0,-82.0,84.0,96.0,-2.4117646,1.1428571,35.0,-100.0,96.0,111.0,-2.8571427,1.15625,36.0,-120.0,109.0,129.0,-3.3333333,1.1834862,36.0,0.0,121.0,0.0,0.0,0.0,37.0,0.0,134.0,0.0,0.0,0.0
train,game10,Clip12,578,0,0,1.2664165549094176e-14,0.2265625,0.60833335,-15.392858,10.75,-0.7380952,1.6904762,18.775051,1.8445852,-0.052766275,1.0,0.0,8.0,-11.0,11.0,19.0,-1.3749999,1.7272726,18.0,-27.0,26.0,35.0,-1.4999999,1.3461537,24.0,-40.0,41.0,52.0,-1.6666666,1.2682927,30.0,-54.0,55.0,68.0,-1.8,1.2363636,36.0,-74.0,67.0,85.0,-2.0555556,1.2686567,40.0,-92.0,81.0,100.0,-2.3,1.2345679,42.0,-112.0,95.0,118.0,-2.6666665,1.2421052,43.0,0.0,107.0,0.0,0.0,0.0,44.0,0.0,120.0,0.0,0.0,0.0,44.0,0.0,132.0,0.0,0.0,0.0
train,game10,Clip12,579,0,0,4.895865264586114e-17,0.21171875,0.6236111,-15.821428,12.107142,-0.6904762,1.3095238,19.922361,1.4804087,-0.043546584,1.0,0.0,11.0,-16.0,19.0,16.0,-1.4545454,0.8421052,19.0,-29.0,30.0,33.0,-1.5263157,1.0999999,29.0,-43.0,45.0,49.0,-1.4827585,1.0888889,35.0,-63.0,60.0,66.0,-1.8,1.1,41.0,-81.0,74.0,81.0,-1.9756097,1.0945946,47.0,-101.0,86.0,99.0,-2.148936,1.1511627,51.0,0.0,100.0,0.0,0.0,0.0,53.0,0.0,114.0,0.0,0.0,0.0,54.0,0.0,126.0,0.0,0.0,0.0,55.0,0.0,139.0,0.0,0.0,0.0
train,game10,Clip12,580,0,0,1.2135636681257875e-19,0.19921875,0.6458333,-16.321428,13.678572,-0.4047619,1.6428572,21.29536,1.6919845,-0.04434807,1.0,0.0,16.0,-13.0,16.0,17.0,-0.81249994,1.0624999,27.0,-27.0,35.0,33.0,-0.99999994,0.9428571,35.0,-47.0,46.0,50.0,-1.3428571,1.0869565,45.0,-65.0,61.0,65.0,-1.4444444,1.0655738,51.0,-85.0,76.0,83.0,-1.6666666,1.0921053,57.0,0.0,90.0,0.0,0.0,0.0,63.0,0.0,102.0,0.0,0.0,0.0,67.0,0.0,116.0,0.0,0.0,0.0,69.0,0.0,130.0,0.0,0.0,0.0,70.0,0.0,142.0,0.0,0.0,0.0
train,game10,Clip12,581,0,0,1.9287498479639178e-22,0.1859375,0.6638889,-16.607143,15.321428,0.4047619,1.3571428,22.595207,1.4162164,-0.047621686,1.0,0.0,13.0,-14.0,17.0,16.0,-1.076923,0.9411764,29.0,-34.0,33.0,33.0,-1.1724137,0.99999994,40.0,-52.0,52.0,48.0,-1.3,0.9230769,48.0,-72.0,63.0,66.0,-1.5,1.047619,58.0,0.0,78.0,0.0,0.0,0.0,64.0,0.0,93.0,0.0,0.0,0.0,70.0,0.0,107.0,0.0,0.0,0.0,76.0,0.0,119.0,0.0,0.0,0.0,80.0,0.0,133.0,0.0,0.0,0.0,82.0,0.0,147.0,0.0,0.0,0.0
train,game10,Clip12,582,0,0,1.9654838241636744e-25,0.1734375,0.68333334,-16.428572,16.678572,-0.04761905,1.3571428,23.410954,1.357978,-0.04779781,1.0,0.0,14.0,-20.0,16.0,17.0,-1.4285713,1.0624999,27.0,-38.0,33.0,32.0,-1.4074074,0.96969694,43.0,-58.0,49.0,50.0,-1.3488371,1.0204082,54.0,0.0,68.0,0.0,0.0,0.0,62.0,0.0,79.0,0.0,0.0,0.0,72.0,0.0,94.0,0.0,0.0,0.0,78.0,0.0,109.0,0.0,0.0,0.0,84.0,0.0,123.0,0.0,0.0,0.0,90.0,0.0,135.0,0.0,0.0,0.0,94.0,0.0,149.0,0.0,0.0,0.0
train,game10,Clip12,583,0,0,1.2842313672676012e-28,0.16015625,0.7111111,-16.47619,18.035715,-0.04761905,1.3571428,24.428505,1.357978,-0.03760618,1.0,0.0,20.0,-18.0,17.0,15.0,-0.9,0.8823529,34.0,-38.0,33.0,33.0,-1.117647,0.99999994,47.0,0.0,50.0,0.0,0.0,0.0,63.0,0.0,66.0,0.0,0.0,0.0,74.0,0.0,85.0,0.0,0.0,0.0,82.0,0.0,96.0,0.0,0.0,0.0,92.0,0.0,111.0,0.0,0.0,0.0,98.0,0.0,126.0,0.0,0.0,0.0,104.0,0.0,140.0,0.0,0.0,0.0,110.0,0.0,152.0,0.0,0.0,0.0
train,game10,Clip12,584,0,0,5.380186160021138e-32,0.1484375,0.7361111,-16.52381,19.392857,-0.04761905,1.3571428,25.477818,1.357978,-0.034554143,1.0,0.0,18.0,-20.0,15.0,18.0,-1.111111,1.1999999,38.0,0.0,32.0,0.0,0.0,0.0,52.0,0.0,48.0,0.0,0.0,0.0,65.0,0.0,65.0,0.0,0.0,0.0,81.0,0.0,81.0,0.0,0.0,0.0,92.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,111.0,0.0,0.0,0.0,110.0,0.0,126.0,0.0,0.0,0.0,116.0,0.0,141.0,0.0,0.0,0.0,122.0,0.0,155.0,0.0,0.0,0.0
train,game10,Clip12,585,0,0,1.4452120129541458e-35,0.134375,0.7638889,-16.571428,20.75,-0.04761905,1.3571428,26.555126,1.357978,-0.03178596,1.0,0.0,20.0,0.0,18.0,0.0,0.0,0.0,38.0,0.0,33.0,0.0,0.0,0.0,58.0,0.0,50.0,0.0,0.0,0.0,72.0,0.0,66.0,0.0,0.0,0.0,85.0,0.0,83.0,0.0,0.0,0.0,101.0,0.0,99.0,0.0,0.0,0.0,112.0,0.0,118.0,0.0,0.0,0.0,120.0,0.0,129.0,0.0,0.0,0.0,130.0,0.0,144.0,0.0,0.0,0.0,136.0,0.0,159.0,0.0,0.0,0.0
train,game6,Clip2,0,0,0,8.01186102789409e-272,0.41171876,0.76805556,-4.428571,3.3214285,0.42857143,-0.64285713,5.535714,0.7726181,0.0,1.0,0.0,0.0,-4.0,0.0,2.0,0.0,0.0,0.0,-7.0,0.0,7.0,0.0,0.0,0.0,-6.0,0.0,10.0,0.0,0.0,0.0,-9.0,0.0,14.0,0.0,0.0,0.0,-9.0,0.0,17.0,0.0,0.0,0.0,-9.0,0.0,17.0,0.0,0.0,0.0,-10.0,0.0,18.0,0.0,0.0,0.0,-12.0,0.0,18.0,0.0,0.0,0.0,-10.0,0.0,18.0,0.0,0.0,0.0,-6.0,0.0,16.0,0.0,0.0
train,game6,Clip2,1,0,0,1.0896105976580528e-261,0.41015625,0.7736111,-4.0,2.6785715,0.42857143,-0.64285713,4.8140154,0.7726181,0.053440895,1.0,0.0,4.0,-3.0,2.0,5.0,-0.7499998,2.4999988,0.0,-2.0,0.0,8.0,0.0,0.0,0.0,-5.0,0.0,12.0,0.0,0.0,0.0,-5.0,0.0,15.0,0.0,0.0,0.0,-5.0,0.0,15.0,0.0,0.0,0.0,-6.0,0.0,16.0,0.0,0.0,0.0,-8.0,0.0,16.0,0.0,0.0,0.0,-6.0,0.0,16.0,0.0,0.0,0.0,-2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
train,game6,Clip2,2,0,0,9.501440650208043e-252,0.40625,0.7777778,-3.5714285,2.0357144,0.42857143,-0.64285713,4.110868,0.7726181,0.07199168,1.0,0.0,3.0,1.0,5.0,3.0,0.33333322,0.5999999,7.0,-2.0,7.0,7.0,-0.28571424,0.9999999,0.0,-2.0,0.0,10.0,0.0,0.0,0.0,-2.0,0.0,10.0,0.0,0.0,0.0,-3.0,0.0,11.0,0.0,0.0,0.0,-5.0,0.0,11.0,0.0,0.0,0.0,-3.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0
train,game6,Clip2,3,0,0,5.312364080113368e-242,0.40390626,0.7763889,-3.142857,1.3928572,0.42857143,-0.64285713,3.437674,0.7726181,0.10089905,1.0,0.0,-1.0,-3.0,3.0,4.0,3.000003,1.3333329,2.0,-3.0,8.0,7.0,-1.4999993,0.8749999,6.0,-3.0,10.0,7.0,-0.4999999,0.6999999,0.0,-4.0,0.0,8.0,0.0,0.0,0.0,-6.0,0.0,8.0,0.0,0.0,0.0,-4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,17.0,0.0,11.0,0.0,0.0
